league,outcome,odds_bucket,edge_bucket,draw_risk_bucket,n,model_logloss,market_logloss,model_minus_market_logloss,avg_p_model,actual_win_rate,avg_p_market,calibration_gap,avg_edge,avg_ev,avg_odds,roi,profit,hit_rate,clv,status
78,Draw,4.00+,0.05-0.08,0.22-0.26,6,0.47971135883340277,0.46408205654658086,0.01562930228682191,0.25557503929773967,0.16666666666666666,0.20038965291867836,0.08890837263107301,0.055185386379061285,0.20542454628813314,4.734666666666667,-0.20000000000000004,-1.2000000000000002,0.16666666666666666,,BLOCKED
140,Home,1.70-2.00,0.12+,0.30-0.34,16,0.8237198249278368,0.6910228373647656,0.13269698756307124,0.7005223265434839,0.4375,0.5212711126924675,0.2630223265434839,0.17925121385101633,0.28362406362529746,1.8315,-0.20462500000000003,-3.2740000000000005,0.4375,,BLOCKED
140,Draw,3.20-4.00,-0.02-0.02,0.34+,38,0.5515322944844773,0.5524525951737139,-0.0009203006892366528,0.2834189137635363,0.23684210526315788,0.28409865226224834,0.0465768085003784,-0.0006797384987120628,-0.045090877531274845,3.373048245614035,-0.20585964912280705,-7.8226666666666675,0.23684210526315788,,BLOCKED
61,Home,2.00-2.40,-0.02-0.02,0.30-0.34,3,0.6831369020346555,0.6691628428900492,0.013974059144606255,0.41854594502635306,0.3333333333333333,0.4111805568732394,0.08521261169301975,0.007365388153113606,-0.03593911383196032,2.308666666666667,-0.2066666666666667,-0.6200000000000001,0.3333333333333333,,BLOCKED
39,Away,1.70-2.00,-0.02-0.02,0.30-0.34,7,0.6866822023997432,0.6835310324294744,0.0031511699702687634,0.5016125857870918,0.42857142857142855,0.5050690097210982,0.07304115721566323,-0.0034564239340064934,-0.06192702619769609,1.8737142857142859,-0.20800000000000005,-1.4560000000000004,0.42857142857142855,,BLOCKED
39,Draw,3.20-4.00,<-0.02,0.34+,81,0.535011704258488,0.5380901951499155,-0.003078490891427532,0.23401542542608855,0.2222222222222222,0.2696212758723534,0.011793203203866343,-0.035605850446264894,-0.17477946377546044,3.5401893004115226,-0.20924691358024688,-16.948999999999998,0.2222222222222222,,BLOCKED
135,Home,1.55-1.70,<-0.02,0.26-0.30,4,0.6932975675327001,0.6831917745859567,0.010105792946743408,0.533571767089793,0.5,0.602101659341067,0.033571767089793036,-0.06852989225127404,-0.14906364482473738,1.5945000000000003,-0.21749999999999992,-0.8699999999999997,0.5,,BLOCKED
78,Away,2.00-2.40,0.08-0.12,0.26-0.30,3,0.7608567979403981,0.6899414175166555,0.07091538042374257,0.5357152738201378,0.3333333333333333,0.43104752137070906,0.20238194048680452,0.10466775244942879,0.17962054209946174,2.2066666666666666,-0.2226666666666667,-0.6680000000000001,0.3333333333333333,,BLOCKED
78,Away,3.20-4.00,<-0.02,0.34+,27,0.5242786395266467,0.5308199788774157,-0.00654133935076906,0.1995636423891814,0.2222222222222222,0.2713747017767759,-0.022658579833040815,-0.07181105938759445,-0.2962911288766196,3.5484444444444443,-0.22407407407407404,-6.049999999999999,0.2222222222222222,,BLOCKED
39,Away,2.00-2.40,0.02-0.05,0.30-0.34,3,0.6842031752804602,0.6704030587296591,0.013800116550801045,0.4627126287755779,0.3333333333333333,0.43033008092629693,0.12937929544224458,0.03238254784928091,0.030186207633130662,2.2273333333333336,-0.2266666666666667,-0.6800000000000002,0.3333333333333333,,BLOCKED
78,Away,2.00-2.40,0.02-0.05,0.26-0.30,3,0.6784948772932359,0.6688038392832242,0.009691038010011699,0.467987315794726,0.3333333333333333,0.4330693844377757,0.1346539824613927,0.03491793135695035,0.0506607950078782,2.2453333333333334,-0.2266666666666667,-0.6800000000000002,0.3333333333333333,,BLOCKED
61,Draw,3.20-4.00,0.02-0.05,0.34+,18,0.5471922378088002,0.5251454818061457,0.02204675600265449,0.3008217647623682,0.2222222222222222,0.2660146458492606,0.078599542540146,0.03480711891310763,0.074709732567699,3.5758888888888887,-0.23222222222222222,-4.18,0.2222222222222222,,BLOCKED
140,Draw,2.40-3.20,-0.02-0.02,0.34+,39,0.5776483843870862,0.5742945722847239,0.003353812102362297,0.3159766932253902,0.2564102564102564,0.31611208430602966,0.059566436815133794,-0.00013539108063948834,-0.048829910723953054,3.0129914529914537,-0.23533333333333337,-9.178,0.2564102564102564,,BLOCKED
61,Home,4.00+,<-0.02,0.26-0.30,13,0.40252761715987473,0.4307563758690299,-0.028228758709155144,0.10100338528469327,0.15384615384615385,0.18835283023501365,-0.052842768561460585,-0.08734944495032035,-0.4852922078449937,5.088153846153846,-0.2363076923076923,-3.072,0.15384615384615385,,BLOCKED
78,Home,<1.55,0.12+,0.22-0.26,2,0.8936456705764646,0.7621012661317812,0.1315444044446834,0.759222616013046,0.5,0.6338883979410008,0.25922261601304597,0.12533421807204514,0.1322285507142461,1.492,-0.237,-0.474,0.5,,BLOCKED
140,Home,3.20-4.00,<-0.02,0.30-0.34,9,0.5408389749745189,0.5422605224577823,-0.0014215474832633967,0.2368359287094121,0.2222222222222222,0.28033584577533555,0.014613706487189904,-0.04349991706592344,-0.1875647184047171,3.440444444444444,-0.23711111111111105,-2.1339999999999995,0.2222222222222222,,BLOCKED
61,Home,2.40-3.20,-0.02-0.02,0.30-0.34,4,0.6082719642260986,0.6071192963105,0.0011526679155986486,0.3332335804096581,0.25,0.33558293596881356,0.08323358040965811,-0.0023493555591554832,-0.055698762076847486,2.8579999999999997,-0.24250000000000005,-0.9700000000000002,0.25,,BLOCKED
39,Away,2.40-3.20,<-0.02,0.30-0.34,39,0.5932735861063296,0.5975078516664758,-0.0042342655601461665,0.2813303444570984,0.28205128205128205,0.3481041930513671,-0.0007209375941836238,-0.06677384859426869,-0.23420905675051779,2.7501282051282048,-0.24289743589743593,-9.473,0.28205128205128205,,BLOCKED
78,Home,<1.55,0.08-0.12,0.22-0.26,8,0.8437560285136257,0.7417076231681018,0.10204840534552395,0.7277683526113097,0.5,0.6328094785437197,0.22776835261130968,0.09495887406759002,0.09667894271517169,1.50725,-0.24475,-1.958,0.5,,BLOCKED
135,Away,2.40-3.20,0.05-0.08,0.30-0.34,7,0.6198983222033015,0.5988397722681812,0.021058549935120352,0.41871612445740825,0.2857142857142857,0.35888094272223947,0.13300183874312255,0.059835181735168816,0.12372887650833235,2.7025714285714284,-0.24742857142857153,-1.7320000000000007,0.2857142857142857,,BLOCKED
39,Home,<1.55,0.08-0.12,0.26-0.30,4,0.7918264637607852,0.7277856363569039,0.0640408274038814,0.7208943777735446,0.5,0.632384447592367,0.2208943777735446,0.08850993018117767,0.08044005451404762,1.4989999999999999,-0.2485,-0.994,0.5,,BLOCKED
78,Home,2.40-3.20,0.02-0.05,0.34+,7,0.6297813056193041,0.6174839535212604,0.012297352098043723,0.3990807455147916,0.2857142857142857,0.37069593182522487,0.11336645980050591,0.02838481368956672,0.027752567025484436,2.582857142857143,-0.25,-1.75,0.2857142857142857,,BLOCKED
39,Draw,2.40-3.20,<-0.02,0.30-0.34,4,0.5726700137143436,0.5603443550297547,0.012325658684588903,0.2673710926249232,0.25,0.305474094681348,0.0173710926249232,-0.03810300205642475,-0.1731042251878636,3.092,-0.25,-1.0,0.25,,BLOCKED
61,Home,1.70-2.00,<-0.02,0.30-0.34,10,0.7003374569776036,0.6962382832511648,0.004099173726438865,0.4163202455632839,0.4,0.5066679207481161,0.016320245563283875,-0.09034767518483211,-0.22015099829231496,1.8736000000000002,-0.2528,-2.528,0.4,,BLOCKED
135,Home,1.70-2.00,-0.02-0.02,0.34+,5,0.6833284446859217,0.6732149422086726,0.01011350247724907,0.4927639902613515,0.4,0.49850443050912696,0.09276399026135146,-0.005740440247775458,-0.05818124117893457,1.9128,-0.2528,-1.264,0.4,,BLOCKED
135,Home,<1.55,0.08-0.12,0.26-0.30,2,0.7662383509081425,0.7080735746714826,0.05816477623665994,0.7311124607010671,0.5,0.6303010736502237,0.23111246070106706,0.10081138705084325,0.1036750140618582,1.5100000000000002,-0.2529999999999999,-0.5059999999999998,0.5,,BLOCKED
135,Away,<1.55,0.05-0.08,0.26-0.30,2,0.7714322240171827,0.7311326443618102,0.04029957965537245,0.7008505431673406,0.5,0.6351604264841788,0.20085054316734063,0.06569011668316183,0.056128571356639845,1.5070000000000001,-0.253,-0.506,0.5,,BLOCKED
135,Away,4.00+,<-0.02,0.34+,12,0.4366546796449588,0.4526143349000969,-0.015959655255138094,0.16293557686433754,0.16666666666666666,0.21370879144765484,-0.003731089802329113,-0.050773214583317294,-0.26481696207786537,4.565833333333333,-0.25333333333333335,-3.04,0.16666666666666666,,BLOCKED
140,Home,1.70-2.00,0.05-0.08,0.34+,5,0.7479401592535931,0.6929538603510628,0.05498629890253037,0.5840319639248142,0.4,0.5149080277575806,0.18403196392481413,0.0691239361672336,0.09575747648257912,1.8792000000000002,-0.25359999999999994,-1.2679999999999998,0.4,,BLOCKED
78,Home,2.00-2.40,0.05-0.08,0.30-0.34,3,0.6969524383135668,0.6554116972232195,0.04154074109034733,0.4904889453100591,0.3333333333333333,0.4276685390560551,0.15715561197672578,0.06282040625400391,0.09539740231190323,2.234666666666667,-0.25533333333333336,-0.766,0.3333333333333333,,BLOCKED
61,Away,<1.55,<-0.02,0.26-0.30,2,0.6626295636615329,0.7146809728143674,-0.05205140915283446,0.5679180036325768,0.5,0.6353108669793706,0.06791800363257683,-0.06739286334679362,-0.15000628942199318,1.4969999999999999,-0.256,-0.512,0.5,,BLOCKED
140,Away,2.40-3.20,0.02-0.05,0.34+,8,0.5974589285757619,0.5855597607970375,0.011899167778724351,0.3636774903071971,0.25,0.3291946208040998,0.1136774903071971,0.03448286950309729,0.0511450297681415,2.897,-0.26250000000000007,-2.1000000000000005,0.25,,BLOCKED
135,Draw,4.00+,-0.02-0.02,0.26-0.30,24,0.4642169535573312,0.46424576656723304,-2.881300990181801e-05,0.21695312717593387,0.16666666666666666,0.22503165999836616,0.05028646050926722,-0.008078532822432276,-0.07281837585051364,4.277666666666666,-0.26399999999999996,-6.335999999999999,0.16666666666666666,,BLOCKED
61,Away,2.00-2.40,0.12+,0.30-0.34,6,0.7575428316591676,0.6641422773981976,0.09340055426096994,0.5792413575044716,0.3333333333333333,0.4362612474284692,0.24590802417113827,0.14298011007600242,0.2565248780218448,2.1813333333333333,-0.26866666666666666,-1.612,0.3333333333333333,,BLOCKED
61,Away,3.20-4.00,0.05-0.08,0.34+,5,0.5499906667736143,0.5166925798930851,0.033298086880529154,0.3331992385480853,0.2,0.2654909616649774,0.1331992385480853,0.06770827688310795,0.19160535694124664,3.5872,-0.2728,-1.3639999999999999,0.2,,BLOCKED
140,Away,2.00-2.40,0.08-0.12,0.30-0.34,3,0.6901957196976186,0.631440072077377,0.05875564762024166,0.5227124154283622,0.3333333333333333,0.4197722855110296,0.1893790820950289,0.1029401299173327,0.18190394627789433,2.2633333333333336,-0.2746666666666666,-0.8239999999999998,0.3333333333333333,,BLOCKED
135,Home,<1.55,0.02-0.05,0.26-0.30,4,0.7562405885900152,0.7273751726164983,0.028865415973516884,0.6919785302098271,0.5,0.6501830859441736,0.19197853020982714,0.041795444265653514,0.02179182124820478,1.4775,-0.2755000000000001,-1.1020000000000003,0.5,,BLOCKED
61,Home,1.70-2.00,<-0.02,0.26-0.30,5,0.7110219689727054,0.7189327463711502,-0.007910777398444813,0.4839377878895923,0.4,0.5337429308075026,0.08393778788959227,-0.04980514291791022,-0.13757443650086615,1.7856,-0.2763999999999999,-1.3819999999999997,0.4,,BLOCKED
140,Home,2.40-3.20,<-0.02,0.34+,15,0.596675601764715,0.6003655543791702,-0.0036899526144551498,0.3115079881077833,0.26666666666666666,0.35636066720099996,0.04484132144111663,-0.04485267909321668,-0.16848471484745964,2.6931999999999996,-0.2789333333333334,-4.184000000000001,0.26666666666666666,,BLOCKED
39,Home,4.00+,-0.02-0.02,0.22-0.26,9,0.3063153346063337,0.32007534728571607,-0.013760012679382372,0.11327655927423032,0.1111111111111111,0.11670338600825139,0.002165448163119213,-0.003426826734021074,-0.09332985467252967,8.43688888888889,-0.2819999999999999,-2.5379999999999994,0.1111111111111111,,BLOCKED
78,Home,2.00-2.40,<-0.02,0.26-0.30,3,0.6034258519627659,0.6606251818418097,-0.05719932987904386,0.3779038283129971,0.3333333333333333,0.4369672993722508,0.04457049497966381,-0.05906347105925375,-0.18423481743153103,2.168,-0.2833333333333334,-0.8500000000000001,0.3333333333333333,,BLOCKED
39,Home,<1.55,-0.02-0.02,0.26-0.30,4,0.7283740620632158,0.701248325644573,0.0271257364186428,0.6506825214913289,0.5,0.6425474692530311,0.15068252149132888,0.008135052238297802,-0.038138776837268934,1.47875,-0.285,-1.14,0.5,,BLOCKED
135,Home,<1.55,0.02-0.05,0.22-0.26,15,0.7385545669857971,0.7134980420756799,0.02505652491011723,0.7309082619516515,0.5333333333333333,0.6999070464508338,0.19757492861831816,0.031001215500817834,-0.0019684950051927236,1.3674666666666664,-0.28653333333333336,-4.298,0.5333333333333333,,BLOCKED
61,Away,2.00-2.40,-0.02-0.02,0.30-0.34,3,0.6642795514468861,0.6413308070702577,0.022948744376628416,0.42964743513845005,0.3333333333333333,0.4309134027475081,0.09631410180511674,-0.0012659676090580423,-0.05468708089347877,2.1999999999999997,-0.2873333333333332,-0.8619999999999997,0.3333333333333333,,BLOCKED
78,Home,2.40-3.20,0.05-0.08,0.30-0.34,8,0.6016897739848741,0.570794918770291,0.030894855214583128,0.39127190785090893,0.25,0.32598665038231645,0.14127190785090893,0.06528525746859251,0.14280781984063629,2.9285,-0.2875,-2.3,0.25,,BLOCKED
61,Away,3.20-4.00,-0.02-0.02,0.34+,5,0.5269806916913311,0.5168506224835155,0.010130069207815562,0.2643825371460109,0.2,0.2699742008698775,0.06438253714601089,-0.00559166372386658,-0.07383776516013354,3.5103999999999997,-0.2924000000000001,-1.4620000000000006,0.2,,BLOCKED
61,Draw,3.20-4.00,0.02-0.05,0.30-0.34,15,0.5291007982919465,0.5115482324600406,0.017552565831905897,0.30095505784997817,0.2,0.2675172435057338,0.10095505784997816,0.03343781434424442,0.06960584557924508,3.5571238095238096,-0.296,-4.4399999999999995,0.2,,BLOCKED
78,Away,2.00-2.40,0.08-0.12,0.30-0.34,3,0.7343207202288055,0.6737237858774523,0.06059693435135316,0.5593202384134744,0.3333333333333333,0.4532585615455674,0.22598690508014113,0.10606167686790713,0.16895225534443994,2.09,-0.2960000000000001,-0.8880000000000003,0.3333333333333333,,BLOCKED
140,Home,2.00-2.40,0.12+,0.30-0.34,9,0.8203741405475582,0.6690869791521791,0.15128716139537912,0.6075874700229871,0.3333333333333333,0.4529685615287302,0.27425413668965376,0.15461890849425683,0.2857290341489037,2.1199999999999997,-0.29666666666666663,-2.6699999999999995,0.3333333333333333,,BLOCKED
39,Home,1.70-2.00,0.02-0.05,0.34+,5,0.6943762726225504,0.6675584407229022,0.02681783189964826,0.5577907582428757,0.4,0.5213867558420837,0.1577907582428757,0.03640400240079209,0.016409695697981962,1.8237999999999999,-0.3008,-1.504,0.4,,BLOCKED
39,Away,4.00+,-0.02-0.02,0.22-0.26,35,0.29771867977848593,0.2991274136912545,-0.0014087339127685783,0.11473986560041902,0.08571428571428572,0.11827585677887709,0.0290255798861333,-0.003535991178458057,-0.07629353993146726,8.140342857142855,-0.30337142857142857,-10.618,0.08571428571428572,,BLOCKED
78,Away,2.00-2.40,-0.02-0.02,0.26-0.30,3,0.6471944601671903,0.6629127730978842,-0.015718312930693923,0.4476749047246722,0.3333333333333333,0.4532865080547684,0.11434157139133888,-0.005611603330096211,-0.052329405339415214,2.1213333333333333,-0.3080000000000001,-0.9240000000000004,0.3333333333333333,,BLOCKED
39,Home,<1.55,0.02-0.05,0.22-0.26,18,0.8066196071588441,0.7698987085495222,0.03672089860932182,0.719945056292638,0.5,0.6845713218669468,0.21994505629263805,0.035373734425691424,-0.005268921061979638,1.3833333333333335,-0.3092222222222222,-5.565999999999999,0.5,,BLOCKED
61,Away,2.00-2.40,<-0.02,0.34+,3,0.5535949040552035,0.6189649556142903,-0.06537005155908682,0.3712455083071917,0.3333333333333333,0.4287686758681668,0.037912174973858404,-0.057523167560975065,-0.18769876667331467,2.2100000000000004,-0.31133333333333324,-0.9339999999999997,0.3333333333333333,,BLOCKED
78,Home,1.55-1.70,0.12+,0.22-0.26,7,0.8812298075985631,0.7334555080742048,0.14777429952435828,0.7377517168524766,0.42857142857142855,0.5935075472217821,0.3091802882810481,0.1442441696306946,0.192428861636692,1.616857142857143,-0.3182857142857142,-2.2279999999999998,0.42857142857142855,,BLOCKED
135,Away,4.00+,-0.02-0.02,0.30-0.34,13,0.42826908515685036,0.43138406408159286,-0.0031149789247424953,0.2014615769173248,0.15384615384615385,0.2080541521585683,0.04761542307117095,-0.006592575241243468,-0.06581470842127388,4.6899999999999995,-0.3206153846153847,-4.168000000000001,0.15384615384615385,,BLOCKED
140,Draw,4.00+,0.05-0.08,0.26-0.30,6,0.4973482764477084,0.4589860465508499,0.0383622298968585,0.2937349089041281,0.16666666666666666,0.2296993933766127,0.12706824223746147,0.06403551552751548,0.24312749877042292,4.232333333333334,-0.3243333333333333,-1.9459999999999997,0.16666666666666666,,BLOCKED
39,Home,2.00-2.40,-0.02-0.02,0.34+,3,0.669397325213211,0.6495302545780933,0.019867070635117723,0.4688323621402286,0.3333333333333333,0.4651928339623026,0.1354990288068953,0.003639528177926029,-0.03383604821283215,2.063333333333333,-0.32666666666666666,-0.98,0.3333333333333333,,BLOCKED
140,Draw,4.00+,-0.02-0.02,0.22-0.26,8,0.38354809414493873,0.38427372956277944,-0.0007256354178407087,0.16848592340997176,0.125,0.17454353326800573,0.04348592340997176,-0.006057609858033983,-0.08499779637620397,5.5120000000000005,-0.32899999999999996,-2.6319999999999997,0.125,,BLOCKED
78,Home,2.40-3.20,0.05-0.08,0.26-0.30,4,0.6285194417870708,0.5983710906978763,0.030148351089194447,0.42620945406011795,0.25,0.36021221443834467,0.17620945406011795,0.06599723962177328,0.1268229907001614,2.6500000000000004,-0.32999999999999985,-1.3199999999999994,0.25,,BLOCKED
135,Draw,4.00+,0.05-0.08,0.26-0.30,6,0.48249890233968423,0.4536603681731099,0.028838534166574337,0.28570049650609386,0.16666666666666666,0.22686490126292835,0.1190338298394272,0.0588355952431655,0.1968071135961467,4.198333333333333,-0.3333333333333333,-2.0,0.16666666666666666,,BLOCKED
135,Home,2.40-3.20,<-0.02,0.34+,28,0.5721037134714988,0.5861797116753557,-0.014075998203856854,0.31732869266991387,0.25,0.3605856335025735,0.06732869266991387,-0.04325694083265975,-0.15595370568592593,2.6725,-0.33728571428571436,-9.444000000000003,0.25,,BLOCKED
39,Home,3.20-4.00,0.05-0.08,0.30-0.34,10,0.5289043625762706,0.500697511139727,0.028206851436543556,0.33627246697801844,0.2,0.2708941850307237,0.13627246697801843,0.06537828194729478,0.17992476864067058,3.5176000000000003,-0.3378,-3.3779999999999997,0.2,,BLOCKED
140,Home,1.70-2.00,0.12+,0.26-0.30,11,0.9669141665910815,0.703251224960787,0.2636629416302946,0.7272059536151839,0.36363636363636365,0.5231376958357998,0.3635695899788203,0.20406825777938398,0.32939863867559815,1.8289090909090908,-0.3399999999999999,-3.7399999999999993,0.36363636363636365,,BLOCKED
135,Home,2.40-3.20,-0.02-0.02,0.30-0.34,13,0.5609960523175234,0.5552255660597128,0.005770486257810514,0.32736182130054264,0.23076923076923078,0.32856046644228826,0.09659259053131186,-0.0011986451417455963,-0.04500678220138164,2.9330769230769227,-0.34153846153846157,-4.44,0.23076923076923078,,BLOCKED
140,Draw,2.40-3.20,-0.02-0.02,0.30-0.34,28,0.5420297046544954,0.541463253613893,0.0005664510406023782,0.308338765674241,0.21428571428571427,0.30820181549799003,0.09405305138852674,0.00013695017625106016,-0.04879354028719044,3.0858809523809527,-0.3418571428571428,-9.572,0.21428571428571427,,BLOCKED
135,Away,3.20-4.00,0.02-0.05,0.30-0.34,5,0.5436883387698103,0.5177104223520708,0.0259779164177395,0.3220157745978052,0.2,0.2872385706075399,0.12201577459780522,0.03477720399026538,0.06356090745153424,3.3064,-0.3444000000000001,-1.7220000000000004,0.2,,BLOCKED
39,Home,2.40-3.20,-0.02-0.02,0.34+,4,0.590135956405891,0.5728455076206882,0.017290448785202805,0.35295961119641756,0.25,0.34843402001570417,0.10295961119641756,0.004525591180713384,-0.04409293882825999,2.723,-0.345,-1.38,0.25,,BLOCKED
78,Away,2.40-3.20,-0.02-0.02,0.30-0.34,4,0.5795406072702788,0.5750204150401855,0.004520192230093256,0.35139032608467125,0.25,0.35717250752384444,0.10139032608467125,-0.005782181439173195,-0.060704153064939814,2.6900000000000004,-0.34750000000000003,-1.3900000000000001,0.25,,BLOCKED
61,Home,2.00-2.40,<-0.02,0.34+,10,0.6272881339601011,0.6482891718630108,-0.021001037902909747,0.3603464690730293,0.3,0.43896250163365735,0.06034646907302932,-0.07861603256062802,-0.2213631400723255,2.1686,-0.3536,-3.5360000000000005,0.3,,BLOCKED
61,Home,1.70-2.00,0.12+,0.26-0.30,3,0.8476517575644267,0.7153260462931231,0.13232571127130355,0.6641837673185725,0.3333333333333333,0.5053501496676119,0.3308504339852392,0.15883361765096057,0.2495058815262908,1.8840000000000001,-0.35533333333333333,-1.066,0.3333333333333333,,BLOCKED
140,Home,2.40-3.20,0.02-0.05,0.34+,4,0.5934209325779322,0.5818214380012611,0.011599494576671088,0.39716012143720764,0.25,0.3588022277873968,0.14716012143720764,0.03835789364981085,0.05716731056275026,2.6654999999999998,-0.3560000000000001,-1.4240000000000004,0.25,,BLOCKED
135,Away,2.40-3.20,-0.02-0.02,0.30-0.34,8,0.585221747143794,0.5782173806342548,0.007004366509539284,0.36380888605664646,0.25,0.3606185018492806,0.11380888605664646,0.0031903842073658303,-0.03259678119694211,2.6725,-0.3575000000000001,-2.8600000000000008,0.25,,BLOCKED
61,Away,3.20-4.00,0.02-0.05,0.34+,5,0.5148167668480881,0.496151489317567,0.018665277530521107,0.31042811913174406,0.2,0.2756127485237,0.11042811913174405,0.03481537060804407,0.06809913816645996,3.4479999999999995,-0.358,-1.79,0.2,,BLOCKED
135,Home,4.00+,-0.02-0.02,0.30-0.34,13,0.415771839508557,0.41841468573701357,-0.0026428462284565635,0.20879589840867263,0.15384615384615385,0.212665252351287,0.054949744562518776,-0.003869353942614325,-0.05735951323319176,4.563692307692308,-0.3638461538461539,-4.73,0.15384615384615385,,BLOCKED
135,Home,<1.55,0.02-0.05,<=0.22,4,0.8096073442224432,0.7574728327232186,0.052134511499224545,0.7589470356424063,0.5,0.7270523585538982,0.2589470356424063,0.03189467708850821,3.404571446499749e-05,1.3215,-0.3645,-1.458,0.5,,BLOCKED
135,Draw,4.00+,<-0.02,0.22-0.26,7,0.4189663584555395,0.4289027037486025,-0.009936345293063031,0.18249883618176407,0.14285714285714285,0.21677482142725005,0.039641693324621224,-0.034275985245485974,-0.19735512450084278,4.404857142857143,-0.36885714285714294,-2.5820000000000007,0.14285714285714285,,BLOCKED
39,Away,1.70-2.00,<-0.02,0.26-0.30,11,0.6774895862460224,0.693278854436669,-0.015789268190646633,0.48487314460418873,0.36363636363636365,0.5335342357441708,0.12123678096782509,-0.04866109113998197,-0.13492093224227084,1.7843636363636364,-0.3694545454545455,-4.064,0.36363636363636365,,BLOCKED
39,Home,<1.55,0.02-0.05,<=0.22,2,0.8967051144208734,0.8521778389004451,0.044527275520428344,0.7958630341592012,0.5,0.7571206424941741,0.29586303415920123,0.038742391665027076,-0.0035716584268152274,1.252,-0.373,-0.746,0.5,,BLOCKED
78,Home,<1.55,<-0.02,0.22-0.26,2,0.7476198048861814,0.6910688158058236,0.05655098908035783,0.5766046350072878,0.5,0.7148465782292548,0.07660463500728776,-0.1382419432219671,-0.2130228311545475,1.3610000000000002,-0.3739999999999999,-0.7479999999999998,0.5,,BLOCKED
61,Away,2.40-3.20,-0.02-0.02,0.30-0.34,5,0.5596533334069718,0.5594742204343359,0.00017911297263584203,0.333100289663584,0.2,0.32710390267877587,0.133100289663584,0.005996386984808144,-0.03147577588996513,2.9176,-0.3747999999999999,-1.8739999999999997,0.2,,BLOCKED
61,Away,2.40-3.20,0.12+,0.30-0.34,4,0.6115673454475592,0.5360886579839994,0.07547868746355979,0.5088847043370398,0.25,0.33889417964811264,0.2588847043370398,0.16999052468892728,0.4249948746710844,2.8295000000000003,-0.381,-1.524,0.25,,BLOCKED
135,Home,2.40-3.20,-0.02-0.02,0.34+,25,0.559504210779477,0.5591894443648886,0.0003147664145883855,0.3498283514294264,0.24,0.35076107224305253,0.10982835142942643,-0.000932720813626231,-0.04842734845586741,2.7348000000000003,-0.38384,-9.596,0.24,,BLOCKED
140,Away,1.70-2.00,-0.02-0.02,0.30-0.34,3,0.6690386485886495,0.678960898562972,-0.009922249974322561,0.5085251522490206,0.3333333333333333,0.5022107071237056,0.1751918189156873,0.006314445125314927,-0.038774911239057554,1.891333333333333,-0.38466666666666666,-1.154,0.3333333333333333,,BLOCKED
140,Away,2.40-3.20,0.02-0.05,0.30-0.34,4,0.5904271413444306,0.5550949957564477,0.03533214558798292,0.40195882841094704,0.25,0.3592741956511475,0.15195882841094704,0.04268463275979957,0.07354265618148559,2.6795,-0.39749999999999996,-1.5899999999999999,0.25,,BLOCKED
135,Away,4.00+,<-0.02,0.22-0.26,53,0.25719452565988743,0.26703957466687916,-0.009845049006991735,0.062348780127648655,0.07547169811320754,0.10968883908821234,-0.01312291798555889,-0.04734005896056371,-0.45231730770788914,8.962188679245283,-0.3979245283018868,-21.09,0.07547169811320754,,BLOCKED
39,Away,3.20-4.00,-0.02-0.02,0.34+,6,0.48880368224576265,0.47325855525343236,0.015545126992330294,0.2657743630500214,0.16666666666666666,0.2602020034616525,0.09910769638335473,0.0055723595883688665,-0.023828401328693665,3.6843333333333335,-0.39899999999999997,-2.3939999999999997,0.16666666666666666,,BLOCKED
78,Home,1.70-2.00,<-0.02,0.30-0.34,6,0.6449784629551835,0.6974827392214022,-0.052504276266218786,0.45443185548427173,0.3333333333333333,0.5249427422100386,0.12109852215093841,-0.07051088672576677,-0.1689892781600412,1.8350000000000002,-0.40700000000000003,-2.442,0.3333333333333333,,BLOCKED
78,Home,2.00-2.40,<-0.02,0.34+,22,0.5681922396534046,0.6284056293289901,-0.06021338967558554,0.34692184817445837,0.2727272727272727,0.4294309766967834,0.07419457544718566,-0.08250912852232493,-0.23418967351780753,2.2164545454545457,-0.40772727272727266,-8.969999999999999,0.2727272727272727,,BLOCKED
61,Draw,4.00+,0.02-0.05,0.26-0.30,7,0.4437616499308046,0.4237294568832575,0.020032193047547053,0.26362420117306395,0.14285714285714285,0.2224874169221134,0.1207670583159211,0.041136784250950624,0.1262530306762297,4.280571428571428,-0.41171428571428564,-2.8819999999999997,0.14285714285714285,,BLOCKED
78,Draw,4.00+,-0.02-0.02,0.26-0.30,14,0.439184243308203,0.4301456899937778,0.009038553314425213,0.22546505148710733,0.14285714285714285,0.22769529931597224,0.08260790862996448,-0.002230247828864902,-0.05309073659196913,4.215571428571428,-0.4125714285714287,-5.776000000000002,0.14285714285714285,,BLOCKED
61,Home,1.70-2.00,0.05-0.08,0.26-0.30,3,0.758135227894432,0.6987592505889878,0.059375977305444194,0.5990655958002237,0.3333333333333333,0.5340581637345846,0.26573226246689036,0.06500743206563912,0.06481014240898204,1.7786666666666668,-0.4226666666666667,-1.268,0.3333333333333333,,BLOCKED
61,Draw,3.20-4.00,<-0.02,0.30-0.34,12,0.4694555012201262,0.48403700452942783,-0.014581503309301636,0.23021318129923574,0.16666666666666666,0.27530943641651434,0.06354651463256908,-0.04509625511727864,-0.20769996063724794,3.4491666666666667,-0.42450000000000004,-5.094,0.16666666666666666,,BLOCKED
